,col_1,col_2,corr
642,Longitude,SCell_Downlink_RBs_MCS_9,-0.0030152549381848963
1399,temperature,PCell_MNC,-0.003074471806646511
1526,apparentTemperature,PCell_MNC,-0.003074471806646511
1524,apparentTemperature,PCell_TAC,-0.0030811672383397157
1397,temperature,PCell_TAC,-0.0030811672383397157
289,jitter,Traffic Distance,-0.003127096142704966
398,jitter,SCell_Downlink_frequency,-0.0032025510253053512
399,jitter,SCell_Uplink_frequency,-0.003202551025305551
7712,PCell_Band_Indicator,SCell_Downlink_RBs_MCS_27,-0.003221768342251192
8041,SCell_RSRQ_1,SCell_Downlink_RBs_MCS_13,-0.0032377060786549818
275,jitter,Altitude,-0.003241744243072929
359,jitter,SCell_SNR_1,-0.003253106017508304
5154,PCell_Downlink_RBs_MCS_8,PCell_Allowed_Access,-0.0032614015221796907
4558,PCell_Downlink_RBs_MCS_2,PCell_Downlink_RBs_MCS_24,-0.0032955249365497676
2995,PCell_RSRP_2,SCell_Downlink_RBs_MCS_6,-0.0033367501177110175
2506,Traffic Distance,PCell_MNC,-0.0033412295593349068
2211,uvIndex,PCell_RSRP_1,-0.003349043524900195
279,jitter,precipProbability,-0.0034798572916833956
2504,Traffic Distance,PCell_TAC,-0.003517895651099892
7041,PCell_Downlink_RBs_MCS_31,SCell_Downlink_RBs_MCS_8,-0.0035346105924503363
304,jitter,PCell_Downlink_Num_RBs,-0.0035426285940718684
7379,PCell_Cell_ID,SCell_Downlink_RBs_MCS_9,-0.0036198022284067355
709,Altitude,PCell_Downlink_RBs_MCS_2,-0.003723847591337992
8713,SCell_Downlink_RBs_MCS_3,SCell_Downlink_frequency,-0.0037707143590162326
8714,SCell_Downlink_RBs_MCS_3,SCell_Uplink_frequency,-0.0037707143590174183
9185,SCell_Downlink_RBs_MCS_18,SCell_Downlink_RBs_MCS_27,-0.0037764637582014516
8148,SCell_RSRQ_max,SCell_Downlink_RBs_MCS_15,-0.0037865422415152747
7166,PCell_Uplink_Num_RBs,SCell_SNR_1,-0.0037983583488943565
4675,PCell_Downlink_RBs_MCS_3,PCell_Allowed_Access,-0.0038104557018112874
3231,PCell_RSRQ_1,SCell_Downlink_RBs_MCS_15,-0.0038250000608636104
2171,cloudCover,SCell_Downlink_RBs_MCS_8,-0.0038557165158242955
1292,precipProbability,SCell_Downlink_RBs_MCS_4,-0.0039378307805512935
5878,PCell_Downlink_RBs_MCS_16,SCell_Downlink_RBs_MCS_0,-0.003938722877417369
2673,Pos in Ref Round,SCell_Downlink_Average_MCS,-0.003949840750537498
323,jitter,PCell_Downlink_RBs_MCS_17,-0.003987047184893148
291,jitter,measurement,-0.003988215870663023
4506,PCell_Downlink_RBs_MCS_1,SCell_Downlink_RBs_MCS_13,-0.003998713727864636
3947,PCell_SNR_2,PCell_Downlink_RBs_MCS_27,-0.004005238003412054
1853,pressure,PCell_RSSI_max,-0.0040314561338956325
1852,pressure,PCell_RSSI_2,-0.0040314561338956325
4299,PCell_Downlink_TB_Size,SCell_Downlink_RBs_MCS_8,-0.004047180741689693
319,jitter,PCell_Downlink_RBs_MCS_13,-0.004108122624225679
4577,PCell_Downlink_RBs_MCS_2,PCell_Allowed_Access,-0.004110507768437228
6895,PCell_Downlink_RBs_MCS_29,SCell_Downlink_RBs_MCS_3,-0.004137208252361724
3066,PCell_RSRP_max,PCell_Downlink_RBs_MCS_22,-0.004145013611212714
8040,SCell_RSRQ_1,SCell_Downlink_RBs_MCS_12,-0.004171258493046156
820,speed_kmh,uvIndex,-0.004299512108881011
6831,PCell_Downlink_RBs_MCS_28,SCell_Downlink_RBs_MCS_11,-0.0043134221768990665
2336,Traffic Jam Factor,PCell_RSRQ_max,-0.0043770901819743385
906,speed_kmh,SCell_Downlink_RBs_MCS_8,-0.004389416584428727
5265,PCell_Downlink_RBs_MCS_9,SCell_Downlink_RBs_MCS_3,-0.004443999900045645
545,Longitude,COG,-0.00446252147709012
9075,SCell_Downlink_RBs_MCS_14,SCell_Downlink_RBs_MCS_23,-0.004468456099560709
5094,PCell_Downlink_RBs_MCS_7,SCell_Downlink_RBs_MCS_18,-0.004475083245559883
2801,measurement,operator,-0.004513042441807651
1726,humidity,PCell_RSRQ_max,-0.004522325962058211
5763,PCell_Downlink_RBs_MCS_15,PCell_Downlink_RBs_MCS_28,-0.0045379484280074
3908,PCell_SNR_1,SCell_Uplink_frequency,-0.004629362510245671
3907,PCell_SNR_1,SCell_Downlink_frequency,-0.004629362510251676
316,jitter,PCell_Downlink_RBs_MCS_10,-0.004654890688174054
7728,PCell_Band_Indicator,operator,-0.004731907929191127
315,jitter,PCell_Downlink_RBs_MCS_9,-0.004742534956607516
356,jitter,SCell_RSSI_1,-0.004766300950706842
350,jitter,SCell_RSRP_1,-0.0047820436463099384
7068,PCell_Downlink_RBs_MCS_31,SCell_Uplink_frequency,-0.004845701353545369
7067,PCell_Downlink_RBs_MCS_31,SCell_Downlink_frequency,-0.004845701353555541
4203,PCell_Downlink_Num_RBs,SCell_Downlink_RBs_MCS_15,-0.004859227880561633
2206,cloudCover,operator,-0.00489513772711091
322,jitter,PCell_Downlink_RBs_MCS_16,-0.004926439525696515
277,jitter,COG,-0.004978580344555645
5092,PCell_Downlink_RBs_MCS_7,SCell_Downlink_RBs_MCS_16,-0.004987149373264671
1272,precipProbability,PCell_Allowed_Access,-0.005003975754947013
3455,PCell_RSRQ_max,SCell_Downlink_RBs_MCS_16,-0.005032913250403442
841,speed_kmh,PCell_Downlink_RBs_MCS_2,-0.005103977716489157
7161,PCell_Uplink_Num_RBs,SCell_RSRQ_2,-0.005116449050238334
1100,precipIntensity,PCell_Downlink_RBs_MCS_0,-0.005150461210606383
1101,precipIntensity,PCell_Downlink_RBs_MCS_1,-0.005154854295711363
7162,PCell_Uplink_Num_RBs,SCell_RSRQ_max,-0.005201400423601313
740,Altitude,PCell_Uplink_Num_RBs,-0.0052157637418217525
4491,PCell_Downlink_RBs_MCS_1,SCell_Downlink_Num_RBs,-0.0052166165680843654
1018,COG,SCell_RSRQ_1,-0.005252126663297612
8236,SCell_RSSI_2,SCell_Downlink_RBs_MCS_2,-0.005315152222979024
8285,SCell_RSSI_max,SCell_Downlink_RBs_MCS_2,-0.005315152222979024
8991,SCell_Downlink_RBs_MCS_11,SCell_Downlink_RBs_MCS_29,-0.00532331453337621
2355,Traffic Jam Factor,PCell_Downlink_RBs_MCS_10,-0.005327936424317211
2268,uvIndex,PCell_Allowed_Access,-0.005340549835170538
7685,PCell_Band_Indicator,SCell_Downlink_RBs_MCS_0,-0.005342055871059516
4965,PCell_Downlink_RBs_MCS_6,PCell_Allowed_Access,-0.005342495466592856
7018,PCell_Downlink_RBs_MCS_31,PCell_freq_MHz,-0.005359928896174192
720,Altitude,PCell_Downlink_RBs_MCS_13,-0.00538323009442121
4981,PCell_Downlink_RBs_MCS_6,SCell_Downlink_RBs_MCS_0,-0.005400418247460022
948,COG,pressure,-0.005405446977080516
2018,windSpeed,PCell_Cell_ID,-0.00546017321112237
8203,SCell_RSSI_1,SCell_Downlink_RBs_MCS_19,-0.005467270880380473
2468,Traffic Distance,PCell_Downlink_RBs_MCS_4,-0.0054712852320687125
314,jitter,PCell_Downlink_RBs_MCS_8,-0.005477386339865697
4523,PCell_Downlink_RBs_MCS_1,SCell_Downlink_RBs_MCS_30,-0.00548452467803909
402,jitter,SCell_Band_Indicator,-0.0055011480438650956
2057,windSpeed,SCell_Downlink_RBs_MCS_16,-0.0055149008780708214
1646,dewPoint,PCell_Cell_ID,-0.005541527895145091
3001,PCell_RSRP_2,SCell_Downlink_RBs_MCS_12,-0.005574990352195775
7695,PCell_Band_Indicator,SCell_Downlink_RBs_MCS_10,-0.005598141372450581
3235,PCell_RSRQ_1,SCell_Downlink_RBs_MCS_19,-0.005637708706550639
8561,SCell_Downlink_RBs_MCS_0,SCell_Downlink_RBs_MCS_5,-0.005645676399740939
2904,PCell_RSRP_1,SCell_Downlink_RBs_MCS_30,-0.005662574555167692
7227,PCell_Uplink_TB_Size,SCell_RSRQ_1,-0.005671543667711819
3133,PCell_RSRP_max,SCell_Downlink_RBs_MCS_30,-0.005744032628430912
1837,humidity,operator,-0.005745446801132491
4652,PCell_Downlink_RBs_MCS_3,PCell_Downlink_RBs_MCS_20,-0.005748957849332227
818,speed_kmh,windSpeed,-0.005768065917511833
6408,PCell_Downlink_RBs_MCS_22,SCell_freq_MHz,-0.005772776029142061
3719,PCell_RSSI_max,PCell_Downlink_RBs_MCS_12,-0.0057783927009944554
3611,PCell_RSSI_2,PCell_Downlink_RBs_MCS_12,-0.0057783927009944554
5189,PCell_Downlink_RBs_MCS_8,SCell_Downlink_RBs_MCS_19,-0.005790450576461518
436,Latitude,PCell_SNR_2,-0.005849408679868016
324,jitter,PCell_Downlink_RBs_MCS_18,-0.005868772970372653
7606,PCell_TAC,PCell_Band_Indicator,-0.0058884882993009684
3234,PCell_RSRQ_1,SCell_Downlink_RBs_MCS_18,-0.005895066021892228
406,jitter,target_datarate,-0.005930897046320149
2566,Traffic Distance,operator,-0.005950409581212006
3606,PCell_RSSI_2,PCell_Downlink_RBs_MCS_7,-0.005957139315883593
3714,PCell_RSSI_max,PCell_Downlink_RBs_MCS_7,-0.005957139315883593
2293,uvIndex,SCell_Downlink_RBs_MCS_9,-0.0059908642527536915
4559,PCell_Downlink_RBs_MCS_2,PCell_Downlink_RBs_MCS_25,-0.005998820198464725
338,jitter,PCell_Downlink_Average_MCS,-0.006072158809178804
6657,PCell_Downlink_RBs_MCS_26,PCell_MNC,-0.0060729344758553225
6655,PCell_Downlink_RBs_MCS_26,PCell_TAC,-0.006095381072284003
2604,Pos in Ref Round,PCell_Downlink_RBs_MCS_22,-0.00611470161631273
305,jitter,PCell_Downlink_TB_Size,-0.006134272596706326
7668,PCell_Band_Indicator,PCell_MNC,-0.006174779045024062
830,speed_kmh,PCell_RSRQ_max,-0.00620225825589353
6175,PCell_Downlink_RBs_MCS_20,PCell_Downlink_RBs_MCS_25,-0.006215011292583197
352,jitter,SCell_RSRP_max,-0.006235548124010689
658,Longitude,SCell_Downlink_RBs_MCS_25,-0.006253461768352858
961,COG,PCell_RSRQ_max,-0.006264362496115233
3007,PCell_RSRP_2,SCell_Downlink_RBs_MCS_18,-0.006273013515569086
321,jitter,PCell_Downlink_RBs_MCS_15,-0.006284120552223674
5522,PCell_Downlink_RBs_MCS_12,SCell_RSRQ_2,-0.006297379917765847
318,jitter,PCell_Downlink_RBs_MCS_12,-0.006360747416507547
927,speed_kmh,SCell_Downlink_RBs_MCS_29,-0.006366894479981981
4804,PCell_Downlink_RBs_MCS_4,SCell_Downlink_RBs_MCS_15,-0.006376216783087166
1951,pressure,SCell_Cell_ID,-0.006377876607804937
5264,PCell_Downlink_RBs_MCS_9,SCell_Downlink_RBs_MCS_2,-0.006389944031041558
5150,PCell_Downlink_RBs_MCS_8,PCell_Cell_Identity,-0.006401866793988593
1676,dewPoint,SCell_Downlink_RBs_MCS_7,-0.006492476298201746
7516,PCell_Uplink_frequency,SCell_Downlink_RBs_MCS_17,-0.006511534137898737
4101,PCell_E-ARFCN,SCell_Downlink_RBs_MCS_17,-0.006511534137899423
7452,PCell_Downlink_frequency,SCell_Downlink_RBs_MCS_17,-0.006511534137899423
4471,PCell_Downlink_RBs_MCS_1,PCell_Cell_ID,-0.0065119298836057255
3574,PCell_RSSI_1,SCell_Downlink_RBs_MCS_25,-0.006512750471274782
864,speed_kmh,PCell_Downlink_RBs_MCS_25,-0.006587520059417694
4590,PCell_Downlink_RBs_MCS_2,SCell_E-ARFCN,-0.006597097281829198
320,jitter,PCell_Downlink_RBs_MCS_14,-0.00661813799158115
313,jitter,PCell_Downlink_RBs_MCS_7,-0.006638714560062812
5,ping_ms,speed_kmh,-0.006645792297437567
8123,SCell_RSRQ_2,target_datarate,-0.006656580410862338
5697,PCell_Downlink_RBs_MCS_14,SCell_RSRQ_2,-0.006767784880896448
317,jitter,PCell_Downlink_RBs_MCS_11,-0.006786551734538482
1,ping_ms,jitter,-0.006786554656955107
6454,PCell_Downlink_RBs_MCS_23,SCell_Downlink_RBs_MCS_9,-0.006864828681531213
2470,Traffic Distance,PCell_Downlink_RBs_MCS_6,-0.006877072283196598
7047,PCell_Downlink_RBs_MCS_31,SCell_Downlink_RBs_MCS_14,-0.006882840746491522
3496,PCell_RSSI_1,PCell_Downlink_RBs_MCS_6,-0.0069271059315380995
1557,apparentTemperature,SCell_Downlink_RBs_MCS_14,-0.006953876440372338
1430,temperature,SCell_Downlink_RBs_MCS_14,-0.006953876440372338
1331,precipProbability,operator,-0.006953908648627988
4427,PCell_Downlink_RBs_MCS_0,SCell_Downlink_frequency,-0.006970543526082349
4428,PCell_Downlink_RBs_MCS_0,SCell_Uplink_frequency,-0.006970543526082862
5278,PCell_Downlink_RBs_MCS_9,SCell_Downlink_RBs_MCS_16,-0.007006362853279242
340,jitter,PCell_Uplink_TB_Size,-0.007027353816056883
339,jitter,PCell_Uplink_Num_RBs,-0.007039023985641764
4490,PCell_Downlink_RBs_MCS_1,SCell_E-ARFCN,-0.007077534920061974
5738,PCell_Downlink_RBs_MCS_14,SCell_Downlink_RBs_MCS_31,-0.007092456940429584
787,Altitude,SCell_Downlink_RBs_MCS_21,-0.007100154528320061
2329,Traffic Jam Factor,Pos in Ref Round,-0.007136331422486158
365,jitter,SCell_Downlink_RBs_MCS_1,-0.007139324949048214
2409,Traffic Jam Factor,SCell_Downlink_RBs_MCS_5,-0.007257639295303697
1202,precipIntensity,operator,-0.007261770711273658
4370,PCell_Downlink_RBs_MCS_0,PCell_Cell_ID,-0.007297761258352763
2410,Traffic Jam Factor,SCell_Downlink_RBs_MCS_6,-0.007300388300951235
2082,windSpeed,SCell_freq_MHz,-0.007312426789710105
5793,PCell_Downlink_RBs_MCS_15,SCell_Downlink_RBs_MCS_0,-0.007316700515480727
6491,PCell_Downlink_RBs_MCS_24,PCell_Downlink_RBs_MCS_27,-0.007331216860051099
334,jitter,PCell_Downlink_RBs_MCS_28,-0.007392806816804974
4297,PCell_Downlink_TB_Size,SCell_Downlink_RBs_MCS_6,-0.007459589487331931
2715,measurement,PCell_Downlink_RBs_MCS_16,-0.007472062410279044
330,jitter,PCell_Downlink_RBs_MCS_24,-0.007503513078560092
329,jitter,PCell_Downlink_RBs_MCS_23,-0.007522229010839642
6570,PCell_Downlink_RBs_MCS_25,PCell_Downlink_RBs_MCS_30,-0.007531169839900033
5865,PCell_Downlink_RBs_MCS_16,SCell_RSRP_2,-0.0075314221400637855
8209,SCell_RSSI_1,SCell_Downlink_RBs_MCS_25,-0.007618275740953251
2435,Traffic Jam Factor,SCell_Downlink_RBs_MCS_31,-0.007633676227289349
6616,PCell_Downlink_RBs_MCS_25,SCell_Downlink_RBs_MCS_18,-0.007637317079895637
885,speed_kmh,SCell_RSRP_2,-0.007749930112373548
707,Altitude,PCell_Downlink_RBs_MCS_0,-0.007750187885799458
332,jitter,PCell_Downlink_RBs_MCS_26,-0.007817833899881948
326,jitter,PCell_Downlink_RBs_MCS_20,-0.00797369485638212
379,jitter,SCell_Downlink_RBs_MCS_15,-0.008035250555991072
878,speed_kmh,PCell_Cell_Identity,-0.008052598320221134
7241,PCell_Uplink_TB_Size,SCell_Downlink_RBs_MCS_3,-0.008116900044851091
2465,Traffic Distance,PCell_Downlink_RBs_MCS_1,-0.008122494412646333
2416,Traffic Jam Factor,SCell_Downlink_RBs_MCS_12,-0.008135652969914984
384,jitter,SCell_Downlink_RBs_MCS_20,-0.008167365338204051
380,jitter,SCell_Downlink_RBs_MCS_16,-0.008168788465541565
7360,PCell_Cell_ID,SCell_RSRQ_2,-0.008171983614806784
331,jitter,PCell_Downlink_RBs_MCS_25,-0.008175519557680701
325,jitter,PCell_Downlink_RBs_MCS_19,-0.008231447938465593
327,jitter,PCell_Downlink_RBs_MCS_21,-0.008233041050260523
2213,uvIndex,PCell_RSRP_max,-0.008237596736042243
4528,PCell_Downlink_RBs_MCS_1,SCell_Uplink_frequency,-0.008256062258274993
4527,PCell_Downlink_RBs_MCS_1,SCell_Downlink_frequency,-0.008256062258276704
383,jitter,SCell_Downlink_RBs_MCS_19,-0.008314453016476753
7816,PCell_freq_MHz,SCell_Downlink_RBs_MCS_10,-0.008319857636837846
1050,COG,SCell_Downlink_RBs_MCS_21,-0.008322697155585123
336,jitter,PCell_Downlink_RBs_MCS_30,-0.008369988689514059
2116,cloudCover,PCell_Downlink_RBs_MCS_12,-0.008420113275337848
5955,PCell_Downlink_RBs_MCS_17,SCell_RSSI_2,-0.008483003701904017
5956,PCell_Downlink_RBs_MCS_17,SCell_RSSI_max,-0.008483003701904017
5322,PCell_Downlink_RBs_MCS_10,PCell_Downlink_RBs_MCS_27,-0.008530444908766786
1920,pressure,SCell_Downlink_RBs_MCS_2,-0.008530514803987217
7229,PCell_Uplink_TB_Size,SCell_RSRQ_max,-0.008531002275075101
4232,PCell_Downlink_TB_Size,PCell_Downlink_RBs_MCS_0,-0.008562692832204304
891,speed_kmh,SCell_RSSI_2,-0.008590833528360502
892,speed_kmh,SCell_RSSI_max,-0.008590833528360502
1921,pressure,SCell_Downlink_RBs_MCS_3,-0.008592564797624961
5785,PCell_Downlink_RBs_MCS_15,SCell_RSSI_1,-0.008601635496012316
2140,cloudCover,PCell_Cell_ID,-0.008628785695779751
360,jitter,SCell_SNR_2,-0.00866025185873746
2051,windSpeed,SCell_Downlink_RBs_MCS_10,-0.008692599600602459
1907,pressure,SCell_RSRQ_1,-0.00875055746852718
7228,PCell_Uplink_TB_Size,SCell_RSRQ_2,-0.008760653585291201
1736,humidity,PCell_Downlink_RBs_MCS_1,-0.008792233192767914
153,datarate,Traffic Jam Factor,-0.008796144624111702
4407,PCell_Downlink_RBs_MCS_0,SCell_Downlink_RBs_MCS_14,-0.00883443740311555
6374,PCell_Downlink_RBs_MCS_22,SCell_Downlink_RBs_MCS_7,-0.008844814282260813
2916,PCell_RSRP_1,target_datarate,-0.00886430382690111
1933,pressure,SCell_Downlink_RBs_MCS_15,-0.008895952367544441
295,jitter,PCell_RSRQ_1,-0.008945862700458102
382,jitter,SCell_Downlink_RBs_MCS_18,-0.008959005041632396
363,jitter,SCell_Downlink_TB_Size,-0.008972435417336964
4832,PCell_Downlink_RBs_MCS_4,operator,-0.008978521659047143
1219,precipProbability,PCell_RSRQ_2,-0.008999988526634084
137,datarate,jitter,-0.009012433167287476
3118,PCell_RSRP_max,SCell_Downlink_RBs_MCS_15,-0.009149473188876503
8865,SCell_Downlink_RBs_MCS_7,SCell_Cell_Identity,-0.009194426290900852
2603,Pos in Ref Round,PCell_Downlink_RBs_MCS_21,-0.009253533107220126
4275,PCell_Downlink_TB_Size,PCell_Allowed_Access,-0.009265297028647222
4521,PCell_Downlink_RBs_MCS_1,SCell_Downlink_RBs_MCS_28,-0.009270916391661473
6716,PCell_Downlink_RBs_MCS_26,operator,-0.009383783821256295
328,jitter,PCell_Downlink_RBs_MCS_22,-0.009416948529549458
4772,PCell_Downlink_RBs_MCS_4,PCell_MNC,-0.009492427870462256
4770,PCell_Downlink_RBs_MCS_4,PCell_TAC,-0.009503859916821384
2531,Traffic Distance,SCell_Downlink_RBs_MCS_8,-0.009517594387245403
297,jitter,PCell_RSRQ_max,-0.009617867028776327
4653,PCell_Downlink_RBs_MCS_3,PCell_Downlink_RBs_MCS_21,-0.009625232013820439
5350,PCell_Downlink_RBs_MCS_10,SCell_E-ARFCN,-0.009629055006485797
1369,temperature,PCell_Downlink_RBs_MCS_12,-0.009636323160109806
1496,apparentTemperature,PCell_Downlink_RBs_MCS_12,-0.009636323160109806
4906,PCell_Downlink_RBs_MCS_5,SCell_Downlink_RBs_MCS_21,-0.009685841863598795
405,jitter,SCell_freq_MHz,-0.009690528379357527
354,jitter,SCell_RSRQ_2,-0.009743639921482692
4866,PCell_Downlink_RBs_MCS_5,PCell_Cell_Identity,-0.00980310583655434
6674,PCell_Downlink_RBs_MCS_26,SCell_Downlink_RBs_MCS_1,-0.009803138394350765
416,Latitude,dewPoint,-0.009805271988269616
7044,PCell_Downlink_RBs_MCS_31,SCell_Downlink_RBs_MCS_11,-0.009817448237475391
1163,precipIntensity,SCell_Downlink_RBs_MCS_4,-0.009915497080518396
345,jitter,PCell_Cell_Identity,-0.009958246273826049
5281,PCell_Downlink_RBs_MCS_9,SCell_Downlink_RBs_MCS_19,-0.009991553119650881
723,Altitude,PCell_Downlink_RBs_MCS_16,-0.01005697799456379
6277,PCell_Downlink_RBs_MCS_21,SCell_RSRQ_1,-0.010065325030739375
3132,PCell_RSRP_max,SCell_Downlink_RBs_MCS_29,-0.010073335531614578
1725,humidity,PCell_RSRQ_2,-0.010110955101607092
1478,apparentTemperature,PCell_RSSI_max,-0.010117551823679414
1350,temperature,PCell_RSSI_2,-0.010117551823679414
1351,temperature,PCell_RSSI_max,-0.010117551823679414
1477,apparentTemperature,PCell_RSSI_2,-0.010117551823679414
9156,SCell_Downlink_RBs_MCS_17,SCell_Downlink_RBs_MCS_23,-0.010131264257794542
301,jitter,PCell_SNR_1,-0.010153652980629247
6558,PCell_Downlink_RBs_MCS_24,SCell_Cell_Identity,-0.010181808348625409
2734,measurement,PCell_Uplink_Tx_Power_(dBm),-0.010187543314149602
943,COG,precipProbability,-0.010252863609759931
333,jitter,PCell_Downlink_RBs_MCS_27,-0.010285469739671578
8525,SCell_Downlink_TB_Size,SCell_Downlink_RBs_MCS_12,-0.010314675655042594
5908,PCell_Downlink_RBs_MCS_16,SCell_Downlink_RBs_MCS_30,-0.010377808097782517
3852,PCell_SNR_1,PCell_Uplink_frequency,-0.010389124994514616
3851,PCell_SNR_1,PCell_Downlink_frequency,-0.010389124994520382
7368,PCell_Cell_ID,SCell_Downlink_Num_RBs,-0.010398474551992968
2466,Traffic Distance,PCell_Downlink_RBs_MCS_2,-0.010426830361899663
395,jitter,SCell_Downlink_RBs_MCS_31,-0.010431815104666332
4431,PCell_Downlink_RBs_MCS_0,SCell_Band_Indicator,-0.010433456652545685
6142,PCell_Downlink_RBs_MCS_19,SCell_Downlink_RBs_MCS_15,-0.010495734907433794
2541,Traffic Distance,SCell_Downlink_RBs_MCS_18,-0.010519372079613452
5290,PCell_Downlink_RBs_MCS_9,SCell_Downlink_RBs_MCS_28,-0.01055974001504519
4918,PCell_Downlink_RBs_MCS_5,SCell_Cell_ID,-0.010593997855187954
2738,measurement,PCell_Cell_Identity,-0.010658487176763218
779,Altitude,SCell_Downlink_RBs_MCS_13,-0.01067133814473794
539,Latitude,SCell_Allowed_Access,-0.010674995714412435
4608,PCell_Downlink_RBs_MCS_2,SCell_Downlink_RBs_MCS_15,-0.010680966487296571
4496,PCell_Downlink_RBs_MCS_1,SCell_Downlink_RBs_MCS_3,-0.010721668309787854
337,jitter,PCell_Downlink_RBs_MCS_31,-0.010749563496332269
361,jitter,SCell_E-ARFCN,-0.010754603347260628
375,jitter,SCell_Downlink_RBs_MCS_11,-0.010757994743007643
6675,PCell_Downlink_RBs_MCS_26,SCell_Downlink_RBs_MCS_2,-0.010782056316591586
7035,PCell_Downlink_RBs_MCS_31,SCell_Downlink_RBs_MCS_2,-0.010791147080915268
6122,PCell_Downlink_RBs_MCS_19,SCell_SNR_1,-0.01081005455720977
6034,PCell_Downlink_RBs_MCS_18,SCell_RSRQ_1,-0.010828299342739354
4172,PCell_Downlink_Num_RBs,PCell_Allowed_Access,-0.010858797924379857
2086,cloudCover,Traffic Jam Factor,-0.010866478783316076
2385,Traffic Jam Factor,PCell_TAC,-0.010879811614174255
8644,SCell_Downlink_RBs_MCS_2,SCell_Downlink_RBs_MCS_5,-0.010938951793722305
2387,Traffic Jam Factor,PCell_MNC,-0.011103628438767268
4165,PCell_Downlink_Num_RBs,PCell_Cell_ID,-0.011164228096848274
9069,SCell_Downlink_RBs_MCS_14,SCell_Downlink_RBs_MCS_17,-0.011181602722208736
1102,precipIntensity,PCell_Downlink_RBs_MCS_2,-0.011186554051696891
2684,Pos in Ref Round,operator,-0.011287794412637116
6402,PCell_Downlink_RBs_MCS_22,SCell_Uplink_frequency,-0.011303697929775449
6401,PCell_Downlink_RBs_MCS_22,SCell_Downlink_frequency,-0.011303697929780254
3554,PCell_RSSI_1,SCell_Downlink_RBs_MCS_5,-0.011324249491666211
513,Latitude,SCell_Downlink_RBs_MCS_14,-0.011352757787258954
4533,PCell_Downlink_RBs_MCS_1,SCell_Allowed_Access,-0.011353768333874551
1735,humidity,PCell_Downlink_RBs_MCS_0,-0.011401684890376245
2507,Traffic Distance,PCell_Allowed_Access,-0.011403319432064315
946,COG,dewPoint,-0.011419150989935858
5936,PCell_Downlink_RBs_MCS_17,PCell_Downlink_Average_MCS,-0.011454132730409959
373,jitter,SCell_Downlink_RBs_MCS_9,-0.011465707588992022
2532,Traffic Distance,SCell_Downlink_RBs_MCS_9,-0.01149207752505185
3784,PCell_RSSI_max,SCell_Downlink_RBs_MCS_18,-0.011506763900794654
3676,PCell_RSSI_2,SCell_Downlink_RBs_MCS_18,-0.011506763900794654
392,jitter,SCell_Downlink_RBs_MCS_28,-0.011643581030448725
5379,PCell_Downlink_RBs_MCS_10,SCell_Downlink_RBs_MCS_26,-0.011657452241072118
299,jitter,PCell_RSSI_2,-0.011671320949386678
300,jitter,PCell_RSSI_max,-0.011671320949386678
2543,Traffic Distance,SCell_Downlink_RBs_MCS_20,-0.011777977557711502
5610,PCell_Downlink_RBs_MCS_13,SCell_RSRQ_2,-0.011792721288333146
738,Altitude,PCell_Downlink_RBs_MCS_31,-0.011912043006967075
6214,PCell_Downlink_RBs_MCS_20,SCell_Downlink_RBs_MCS_6,-0.011938223514436195
6449,PCell_Downlink_RBs_MCS_23,SCell_Downlink_RBs_MCS_4,-0.011954730450692947
2888,PCell_RSRP_1,SCell_Downlink_RBs_MCS_14,-0.011982718895006452
298,jitter,PCell_RSSI_1,-0.01202966964678271
5894,PCell_Downlink_RBs_MCS_16,SCell_Downlink_RBs_MCS_16,-0.01203128291682646
5781,PCell_Downlink_RBs_MCS_15,SCell_RSRP_max,-0.012079641345744295
2467,Traffic Distance,PCell_Downlink_RBs_MCS_3,-0.012102379955509421
1052,COG,SCell_Downlink_RBs_MCS_23,-0.012215053737530535
2010,windSpeed,PCell_Downlink_RBs_MCS_28,-0.012281425875094655
357,jitter,SCell_RSSI_2,-0.01231115903333027
358,jitter,SCell_RSSI_max,-0.01231115903333027
9443,SCell_Downlink_Average_MCS,SCell_Allowed_Access,-0.012346021134922088
302,jitter,PCell_SNR_2,-0.012376431363196829
5906,PCell_Downlink_RBs_MCS_16,SCell_Downlink_RBs_MCS_28,-0.012422568697290118
3811,PCell_SNR_1,PCell_E-ARFCN,-0.012476781247638626
4724,PCell_Downlink_RBs_MCS_3,SCell_Cell_ID,-0.012481059316550618
4179,PCell_Downlink_Num_RBs,SCell_RSRQ_max,-0.01250099772995047
390,jitter,SCell_Downlink_RBs_MCS_26,-0.01256383685584088
5929,PCell_Downlink_RBs_MCS_17,PCell_Downlink_RBs_MCS_25,-0.012704119087171532
3458,PCell_RSRQ_max,SCell_Downlink_RBs_MCS_19,-0.012704790415856315
364,jitter,SCell_Downlink_RBs_MCS_0,-0.01276430145846239
4633,PCell_Downlink_RBs_MCS_2,SCell_freq_MHz,-0.012819911753217417
7567,PCell_Cell_Identity,SCell_Downlink_RBs_MCS_5,-0.012869658534465797
351,jitter,SCell_RSRP_2,-0.012984555099322365
1559,apparentTemperature,SCell_Downlink_RBs_MCS_16,-0.01298832744937645
1432,temperature,SCell_Downlink_RBs_MCS_16,-0.01298832744937645
4560,PCell_Downlink_RBs_MCS_2,PCell_Downlink_RBs_MCS_26,-0.012993434985723909
996,COG,PCell_Downlink_RBs_MCS_26,-0.013025075977566936
