,timestamp,Latitude,Longitude,Altitude,speed_kmh
137999,2021-06-23 15:20:11+02:00,52.499875,13.312885,31.6,0.0
138005,2021-06-23 15:20:12+02:00,52.499875,13.312885,31.6,0.0
138009,2021-06-23 15:20:13+02:00,52.499875,13.312885,31.6,0.0
138011,2021-06-23 15:20:14+02:00,52.499875,13.312885,31.6,2.9632000000000005
138017,2021-06-23 15:20:15+02:00,52.49986833333333,13.312881666666666,31.6,7.5931999999999995
138018,2021-06-23 15:20:16+02:00,52.49983833333334,13.312863333333333,32.0,10.926800000000002
138023,2021-06-23 15:20:17+02:00,52.49980166666667,13.31284,32.5,13.5196
138026,2021-06-23 15:20:18+02:00,52.49976,13.312818333333333,32.7,15.5568
138031,2021-06-23 15:20:19+02:00,52.499715,13.312798333333333,32.8,17.2236
138037,2021-06-23 15:20:20+02:00,52.49966833333333,13.312778333333334,33.1,17.7792
138041,2021-06-23 15:20:21+02:00,52.49962333333333,13.312756666666667,33.0,18.52
138043,2021-06-23 15:20:22+02:00,52.49957333333333,13.312735,33.1,20.001600000000003
138049,2021-06-23 15:20:23+02:00,52.499525,13.312711666666667,33.0,19.446
138053,2021-06-23 15:20:24+02:00,52.49948333333333,13.31269,33.0,14.4456
138054,2021-06-23 15:20:25+02:00,52.49946166666667,13.312676666666666,32.9,3.704
138058,2021-06-23 15:20:26+02:00,52.49944833333333,13.312668333333333,32.9,2.9632000000000005
138062,2021-06-23 15:20:27+02:00,52.499428333333334,13.312658333333333,32.9,11.852800000000002
138066,2021-06-23 15:20:28+02:00,52.499385,13.312673333333333,33.1,17.7792
138071,2021-06-23 15:20:29+02:00,52.499336666666665,13.312666666666667,33.3,17.7792
138074,2021-06-23 15:20:30+02:00,52.499298333333336,13.312626666666667,33.3,17.7792
138081,2021-06-23 15:20:31+02:00,52.49927666666667,13.31256,33.2,18.7052
138082,2021-06-23 15:20:32+02:00,52.499271666666665,13.312475,33.1,20.9276
138086,2021-06-23 15:20:33+02:00,52.49927,13.31238,33.2,23.5204
138093,2021-06-23 15:20:34+02:00,52.499265,13.312273333333334,33.1,25.742800000000003
138095,2021-06-23 15:20:35+02:00,52.49925833333333,13.312161666666666,33.0,26.6688
138100,2021-06-23 15:20:36+02:00,52.499251666666666,13.312048333333333,32.9,26.1132
138102,2021-06-23 15:20:37+02:00,52.499245,13.311936666666666,32.7,26.6688
138108,2021-06-23 15:20:38+02:00,52.499235,13.311823333333333,32.6,26.6688
138111,2021-06-23 15:20:39+02:00,52.499225,13.31171,32.5,26.854000000000003
138114,2021-06-23 15:20:40+02:00,52.49921666666667,13.3116,32.4,25.557600000000004
138120,2021-06-23 15:20:41+02:00,52.49921333333333,13.311495,32.2,24.2612
138122,2021-06-23 15:20:42+02:00,52.499208333333335,13.311398333333333,32.1,21.6684
138127,2021-06-23 15:20:43+02:00,52.499201666666664,13.311315,32.0,19.260800000000003
138133,2021-06-23 15:20:44+02:00,52.49919666666667,13.311233333333334,31.7,19.260800000000003
138137,2021-06-23 15:20:45+02:00,52.49919166666667,13.311151666666667,31.5,19.6312
138141,2021-06-23 15:20:46+02:00,52.49919,13.311068333333333,31.2,19.6312
138143,2021-06-23 15:20:47+02:00,52.49919,13.31098,30.9,21.298000000000002
138149,2021-06-23 15:20:48+02:00,52.49918666666667,13.310888333333333,30.7,22.779600000000002
138153,2021-06-23 15:20:49+02:00,52.499183333333335,13.310793333333333,30.5,22.779600000000002
138156,2021-06-23 15:20:50+02:00,52.499185,13.3107,30.3,22.5944
138158,2021-06-23 15:20:51+02:00,52.49918,13.3106,30.3,24.631600000000002
138165,2021-06-23 15:20:52+02:00,52.49917833333333,13.310495,30.3,26.2984
138166,2021-06-23 15:20:53+02:00,52.49917333333333,13.31039,30.2,24.8168
138173,2021-06-23 15:20:54+02:00,52.49916666666667,13.310286666666666,29.9,24.4464
138175,2021-06-23 15:20:55+02:00,52.499158333333334,13.310186666666667,29.6,24.631600000000002
138178,2021-06-23 15:20:56+02:00,52.49914833333333,13.310083333333333,29.3,25.002000000000002
138183,2021-06-23 15:20:57+02:00,52.499136666666665,13.309978333333333,29.0,23.890800000000002
138189,2021-06-23 15:20:58+02:00,52.49913333333333,13.309885,28.8,22.038800000000002
138191,2021-06-23 15:20:59+02:00,52.49913,13.309793333333333,28.5,22.038800000000002
138194,2021-06-23 15:21:00+02:00,52.499125,13.309703333333333,28.2,20.9276
138199,2021-06-23 15:21:01+02:00,52.49912,13.309618333333333,27.8,20.001600000000003
138204,2021-06-23 15:21:02+02:00,52.499113333333334,13.309536666666666,27.6,20.1868
138208,2021-06-23 15:21:03+02:00,52.499105,13.30945,27.4,22.038800000000002
138211,2021-06-23 15:21:04+02:00,52.49909666666667,13.309358333333334,27.3,23.705600000000004
138214,2021-06-23 15:21:05+02:00,52.49908666666666,13.30926,27.2,24.8168
138219,2021-06-23 15:21:06+02:00,52.499075,13.309155,26.9,26.6688
138225,2021-06-23 15:21:07+02:00,52.499065,13.309038333333334,26.8,29.2616
138226,2021-06-23 15:21:08+02:00,52.49905666666667,13.308918333333333,26.6,28.1504
138231,2021-06-23 15:21:09+02:00,52.499048333333334,13.308803333333334,26.4,27.0392
138237,2021-06-23 15:21:10+02:00,52.49904333333333,13.308691666666666,26.3,28.1504
138239,2021-06-23 15:21:11+02:00,52.49903666666667,13.308581666666667,26.3,27.4096
138245,2021-06-23 15:21:12+02:00,52.499026666666666,13.308478333333333,26.3,25.557600000000004
138246,2021-06-23 15:21:13+02:00,52.49901166666667,13.308381666666667,25.9,24.631600000000002
138253,2021-06-23 15:21:14+02:00,52.499003333333334,13.308283333333334,25.8,23.3352
138255,2021-06-23 15:21:15+02:00,52.49899833333333,13.308198333333333,25.6,17.7792
138260,2021-06-23 15:21:16+02:00,52.498995,13.308136666666666,25.5,12.5936
138263,2021-06-23 15:21:17+02:00,52.49899,13.308086666666666,25.3,10.926800000000002
138269,2021-06-23 15:21:18+02:00,52.498983333333335,13.308043333333334,25.2,9.074800000000002
138273,2021-06-23 15:21:19+02:00,52.498976666666664,13.308008333333333,25.5,6.2968
138274,2021-06-23 15:21:20+02:00,52.498975,13.307986666666666,25.5,3.5188
138280,2021-06-23 15:21:21+02:00,52.498976666666664,13.307976666666667,25.7,0.0
138282,2021-06-23 15:21:22+02:00,52.498981666666666,13.307976666666667,26.3,0.0
138286,2021-06-23 15:21:23+02:00,52.498985,13.307981666666667,26.2,0.0
138290,2021-06-23 15:21:24+02:00,52.49898666666667,13.307986666666666,26.1,0.0
138297,2021-06-23 15:21:25+02:00,52.49898833333334,13.307991666666666,26.0,0.0
138300,2021-06-23 15:21:26+02:00,52.49899,13.307993333333334,25.8,0.0
138303,2021-06-23 15:21:27+02:00,52.49899,13.307993333333334,25.8,0.0
138307,2021-06-23 15:21:28+02:00,52.49899,13.307993333333334,25.8,0.0
138313,2021-06-23 15:21:29+02:00,52.49899,13.307993333333334,25.8,0.0
138316,2021-06-23 15:21:30+02:00,52.49898833333334,13.307991666666666,25.8,0.0
138318,2021-06-23 15:21:31+02:00,52.49898833333334,13.307991666666666,25.8,0.0
138322,2021-06-23 15:21:32+02:00,52.49898833333334,13.30799,25.8,0.0
138326,2021-06-23 15:21:33+02:00,52.49898666666667,13.30799,25.8,0.0
138330,2021-06-23 15:21:34+02:00,52.49898666666667,13.307991666666666,25.8,0.0
138336,2021-06-23 15:21:35+02:00,52.49898666666667,13.307991666666666,25.8,0.0
138338,2021-06-23 15:21:36+02:00,52.49898666666667,13.30799,25.8,0.0
138344,2021-06-23 15:21:37+02:00,52.49898666666667,13.30799,25.9,0.0
138348,2021-06-23 15:21:38+02:00,52.49898666666667,13.30799,25.9,0.0
138352,2021-06-23 15:21:39+02:00,52.49898666666667,13.30799,25.8,0.0
138354,2021-06-23 15:21:40+02:00,52.49898666666667,13.30799,25.8,0.0
138359,2021-06-23 15:21:41+02:00,52.49898666666667,13.30799,25.8,0.0
138363,2021-06-23 15:21:42+02:00,52.49898666666667,13.30799,25.8,0.0
138366,2021-06-23 15:21:43+02:00,52.498985,13.30799,25.8,0.0
138370,2021-06-23 15:21:44+02:00,52.498985,13.30799,25.8,0.0
138377,2021-06-23 15:21:45+02:00,52.498985,13.30799,25.7,0.0
138381,2021-06-23 15:21:46+02:00,52.49898666666667,13.30799,25.7,0.0
138384,2021-06-23 15:21:47+02:00,52.49898666666667,13.30799,25.7,0.0
138386,2021-06-23 15:21:48+02:00,52.49898666666667,13.30799,25.7,0.0
138390,2021-06-23 15:21:49+02:00,52.49898666666667,13.30799,25.7,0.0
138395,2021-06-23 15:21:50+02:00,52.498985,13.30799,25.7,0.0
138401,2021-06-23 15:21:51+02:00,52.498985,13.307991666666666,25.7,0.0
138403,2021-06-23 15:21:52+02:00,52.498985,13.307991666666666,25.7,0.0
138408,2021-06-23 15:21:53+02:00,52.498985,13.307991666666666,25.7,0.0
138410,2021-06-23 15:21:54+02:00,52.498985,13.307991666666666,25.7,0.0
138416,2021-06-23 15:21:55+02:00,52.498985,13.307991666666666,25.7,0.0
138418,2021-06-23 15:21:56+02:00,52.498985,13.307991666666666,25.7,0.0
138425,2021-06-23 15:21:57+02:00,52.498985,13.307991666666666,25.7,0.0
138426,2021-06-23 15:21:58+02:00,52.498985,13.307991666666666,25.7,0.0
138430,2021-06-23 15:21:59+02:00,52.498985,13.307991666666666,25.7,0.0
138434,2021-06-23 15:22:00+02:00,52.498985,13.307991666666666,25.7,0.0
138439,2021-06-23 15:22:01+02:00,52.498985,13.307991666666666,25.7,0.0
138442,2021-06-23 15:22:02+02:00,52.498985,13.30799,25.7,5.000400000000001
138447,2021-06-23 15:22:03+02:00,52.49899,13.307951666666666,25.7,12.5936
138453,2021-06-23 15:22:04+02:00,52.498983333333335,13.307885,25.8,16.297600000000003
138457,2021-06-23 15:22:05+02:00,52.49898666666667,13.307815,25.7,13.3344
138461,2021-06-23 15:22:06+02:00,52.49896833333333,13.307758333333334,25.9,7.5931999999999995
138465,2021-06-23 15:22:07+02:00,52.49896833333333,13.307731666666667,25.8,3.704
138467,2021-06-23 15:22:08+02:00,52.49896666666667,13.307718333333334,25.7,1.852
138472,2021-06-23 15:22:09+02:00,52.498961666666666,13.307711666666666,25.7,0.0
138476,2021-06-23 15:22:10+02:00,52.498961666666666,13.30771,25.9,0.0
138478,2021-06-23 15:22:11+02:00,52.498965,13.3077,26.0,1.852
138484,2021-06-23 15:22:12+02:00,52.498961666666666,13.307686666666667,26.0,2.9632000000000005
138486,2021-06-23 15:22:13+02:00,52.498955,13.307673333333334,26.2,2.0372000000000003
138493,2021-06-23 15:22:14+02:00,52.49895,13.307666666666666,26.4,0.0
138497,2021-06-23 15:22:15+02:00,52.49894666666667,13.307663333333334,26.8,0.0
138499,2021-06-23 15:22:16+02:00,52.49894166666667,13.30766,27.1,0.0
138503,2021-06-23 15:22:17+02:00,52.498936666666665,13.307656666666666,27.4,0.0
138509,2021-06-23 15:22:18+02:00,52.498936666666665,13.307658333333332,27.4,0.0
138512,2021-06-23 15:22:19+02:00,52.498936666666665,13.307656666666666,27.3,0.0
138515,2021-06-23 15:22:20+02:00,52.498936666666665,13.307656666666666,27.3,0.0
138519,2021-06-23 15:22:21+02:00,52.498936666666665,13.307656666666666,27.3,0.0
138522,2021-06-23 15:22:22+02:00,52.498938333333335,13.307655,27.3,0.0
138527,2021-06-23 15:22:23+02:00,52.498938333333335,13.307655,27.3,0.0
138532,2021-06-23 15:22:24+02:00,52.498938333333335,13.307655,27.2,0.0
138537,2021-06-23 15:22:25+02:00,52.498938333333335,13.307656666666666,27.2,0.0
138538,2021-06-23 15:22:26+02:00,52.498938333333335,13.307656666666666,27.2,0.0
138544,2021-06-23 15:22:27+02:00,52.498938333333335,13.307656666666666,27.2,0.0
138547,2021-06-23 15:22:28+02:00,52.498938333333335,13.307656666666666,27.2,0.0
138552,2021-06-23 15:22:29+02:00,52.498938333333335,13.307656666666666,27.2,0.0
138556,2021-06-23 15:22:30+02:00,52.498938333333335,13.307656666666666,27.2,0.0
138560,2021-06-23 15:22:31+02:00,52.498938333333335,13.307655,27.2,0.0
138565,2021-06-23 15:22:32+02:00,52.498938333333335,13.307655,27.2,0.0
138567,2021-06-23 15:22:33+02:00,52.498938333333335,13.307655,27.2,0.0
138573,2021-06-23 15:22:34+02:00,52.498938333333335,13.307655,27.2,0.0
138574,2021-06-23 15:22:35+02:00,52.498938333333335,13.307655,27.2,0.0
138578,2021-06-23 15:22:36+02:00,52.498938333333335,13.307655,27.2,0.0
138585,2021-06-23 15:22:37+02:00,52.498938333333335,13.307655,27.2,0.0
138588,2021-06-23 15:22:38+02:00,52.498938333333335,13.307655,27.2,0.0
138593,2021-06-23 15:22:39+02:00,52.498938333333335,13.307655,27.2,0.0
138597,2021-06-23 15:22:40+02:00,52.498938333333335,13.307655,27.2,0.0
138598,2021-06-23 15:22:41+02:00,52.498938333333335,13.307655,27.2,0.0
138604,2021-06-23 15:22:42+02:00,52.498938333333335,13.307655,27.2,0.0
138609,2021-06-23 15:22:43+02:00,52.498938333333335,13.307655,27.2,0.0
138613,2021-06-23 15:22:44+02:00,52.498938333333335,13.307655,27.3,0.0
138615,2021-06-23 15:22:45+02:00,52.498938333333335,13.307655,27.3,0.0
138618,2021-06-23 15:22:46+02:00,52.498938333333335,13.307655,27.3,0.0
138625,2021-06-23 15:22:47+02:00,52.498938333333335,13.307655,27.3,0.0
138627,2021-06-23 15:22:48+02:00,52.498938333333335,13.307655,27.3,0.0
138633,2021-06-23 15:22:49+02:00,52.498938333333335,13.307655,27.3,0.0
138637,2021-06-23 15:22:50+02:00,52.498938333333335,13.307655,27.3,0.0
138639,2021-06-23 15:22:51+02:00,52.498938333333335,13.307655,27.3,0.0
138644,2021-06-23 15:22:52+02:00,52.498938333333335,13.307655,27.3,0.0
138649,2021-06-23 15:22:53+02:00,52.498938333333335,13.307655,27.3,0.0
138650,2021-06-23 15:22:54+02:00,52.498938333333335,13.307655,27.3,0.0
138656,2021-06-23 15:22:55+02:00,52.498938333333335,13.307655,27.3,0.0
138661,2021-06-23 15:22:56+02:00,52.498938333333335,13.307655,27.3,0.0
138663,2021-06-23 15:22:57+02:00,52.498938333333335,13.307655,27.3,0.0
138669,2021-06-23 15:22:58+02:00,52.498938333333335,13.307655,27.3,0.0
138670,2021-06-23 15:22:59+02:00,52.498938333333335,13.307655,27.3,4.2596
138675,2021-06-23 15:23:00+02:00,52.498935,13.307623333333334,27.4,10.186
138679,2021-06-23 15:23:01+02:00,52.498931666666664,13.307576666666666,27.5,12.964
138682,2021-06-23 15:23:02+02:00,52.49892333333333,13.307523333333334,27.7,12.964
138687,2021-06-23 15:23:03+02:00,52.49890833333333,13.307468333333333,27.7,10.186
138690,2021-06-23 15:23:04+02:00,52.4989,13.307435,27.6,5.556
138694,2021-06-23 15:23:05+02:00,52.498895,13.30742,27.4,1.4816000000000003
138700,2021-06-23 15:23:06+02:00,52.498895,13.30742,27.4,0.0
138703,2021-06-23 15:23:07+02:00,52.49889666666667,13.307423333333332,27.5,1.4816000000000003
138707,2021-06-23 15:23:08+02:00,52.4989,13.307425,27.5,0.0
138711,2021-06-23 15:23:09+02:00,52.4989,13.307425,27.6,0.0
138717,2021-06-23 15:23:10+02:00,52.49889666666667,13.30742,27.7,0.0
138721,2021-06-23 15:23:11+02:00,52.498891666666665,13.30741,27.7,2.9632000000000005
138725,2021-06-23 15:23:12+02:00,52.498873333333336,13.30738,27.8,8.148800000000001
138726,2021-06-23 15:23:13+02:00,52.498848333333335,13.307345,27.7,17.2236
138732,2021-06-23 15:23:14+02:00,52.49881333333333,13.307298333333334,27.5,19.0756
138735,2021-06-23 15:23:15+02:00,52.498778333333334,13.307256666666667,27.3,16.668
138739,2021-06-23 15:23:16+02:00,52.498745,13.307233333333333,27.1,15.186399999999999
138743,2021-06-23 15:23:17+02:00,52.49870833333333,13.307238333333334,27.0,16.668
138746,2021-06-23 15:23:18+02:00,52.498665,13.307258333333333,26.7,19.260800000000003
138753,2021-06-23 15:23:19+02:00,52.49861333333333,13.307281666666666,26.5,23.3352
138756,2021-06-23 15:23:20+02:00,52.498553333333334,13.307306666666667,26.4,27.0392
138760,2021-06-23 15:23:21+02:00,52.498488333333334,13.307331666666666,26.2,27.9652
138764,2021-06-23 15:23:22+02:00,52.498423333333335,13.307355,26.4,27.78
138769,2021-06-23 15:23:23+02:00,52.498353333333334,13.307381666666666,26.3,28.706000000000003
138773,2021-06-23 15:23:24+02:00,52.498281666666664,13.307406666666667,26.0,30.9284
138776,2021-06-23 15:23:25+02:00,52.49820833333333,13.30743,25.8,30.558
138778,2021-06-23 15:23:26+02:00,52.498135,13.307453333333333,25.5,29.632
138785,2021-06-23 15:23:27+02:00,52.498065,13.307481666666666,25.2,31.2988
138787,2021-06-23 15:23:28+02:00,52.49799333333333,13.307508333333333,25.3,31.2988
138791,2021-06-23 15:23:29+02:00,52.49792,13.307531666666666,25.6,31.2988
138795,2021-06-23 15:23:30+02:00,52.49785,13.307555,25.6,31.2988
138800,2021-06-23 15:23:31+02:00,52.497773333333335,13.307581666666668,25.4,30.743200000000005
138805,2021-06-23 15:23:32+02:00,52.497701666666664,13.307605,25.2,29.632
138807,2021-06-23 15:23:33+02:00,52.49763166666666,13.307628333333334,25.1,28.706000000000003
138812,2021-06-23 15:23:34+02:00,52.49756166666667,13.307653333333333,24.9,27.78
138815,2021-06-23 15:23:35+02:00,52.49751166666667,13.30766,25.2,26.1132
138819,2021-06-23 15:23:36+02:00,52.497458333333334,13.307673333333334,25.4,25.3724
138823,2021-06-23 15:23:37+02:00,52.49739833333334,13.307695,25.4,24.2612
138826,2021-06-23 15:23:38+02:00,52.49734,13.307718333333334,25.5,21.853600000000004
138831,2021-06-23 15:23:39+02:00,52.497285,13.307743333333333,26.1,19.6312
138837,2021-06-23 15:23:40+02:00,52.497238333333335,13.307735,25.9,17.408800000000003
138839,2021-06-23 15:23:41+02:00,52.49719833333333,13.307706666666666,25.7,13.3344
138843,2021-06-23 15:23:42+02:00,52.497173333333336,13.307668333333334,25.4,11.852800000000002
138847,2021-06-23 15:23:43+02:00,52.49716,13.307626666666666,25.1,11.2972
138853,2021-06-23 15:23:44+02:00,52.49715166666667,13.307585,25.0,10.926800000000002
138856,2021-06-23 15:23:45+02:00,52.49715,13.307536666666667,25.1,13.7048
138859,2021-06-23 15:23:46+02:00,52.497146666666666,13.307476666666666,24.9,17.0384
138864,2021-06-23 15:23:47+02:00,52.49713833333333,13.307405,24.6,20.5572
138867,2021-06-23 15:23:48+02:00,52.49712666666667,13.30732,24.3,23.5204
138870,2021-06-23 15:23:49+02:00,52.497115,13.307225,24.0,24.631600000000002
138876,2021-06-23 15:23:50+02:00,52.497103333333335,13.30713,23.7,24.2612
138879,2021-06-23 15:23:51+02:00,52.49708833333333,13.307033333333333,23.2,25.742800000000003
138885,2021-06-23 15:23:52+02:00,52.497075,13.306926666666667,23.2,27.2244
138886,2021-06-23 15:23:53+02:00,52.497058333333335,13.306813333333332,23.0,29.817200000000003
138891,2021-06-23 15:23:54+02:00,52.49704,13.306695,22.6,31.1136
138895,2021-06-23 15:23:55+02:00,52.49701833333334,13.306568333333333,22.2,32.595200000000006
138898,2021-06-23 15:23:56+02:00,52.49700166666667,13.306441666666666,21.9,32.0396
138902,2021-06-23 15:23:57+02:00,52.496986666666665,13.306316666666667,21.5,30.372799999999998
138909,2021-06-23 15:23:58+02:00,52.49697166666667,13.306201666666666,21.2,28.706000000000003
138912,2021-06-23 15:23:59+02:00,52.496955,13.306091666666667,20.9,27.0392
138917,2021-06-23 15:24:00+02:00,52.49694,13.305988333333334,20.5,25.928
138919,2021-06-23 15:24:01+02:00,52.496925,13.30589,20.1,24.4464
138924,2021-06-23 15:24:02+02:00,52.49691333333333,13.305801666666667,20.3,21.6684
138928,2021-06-23 15:24:03+02:00,52.496903333333336,13.305723333333333,20.2,17.9644
138931,2021-06-23 15:24:04+02:00,52.49689166666667,13.305665,20.0,12.778800000000002
138934,2021-06-23 15:24:05+02:00,52.49688666666667,13.305628333333333,20.1,6.8524
138939,2021-06-23 15:24:06+02:00,52.496895,13.305608333333334,20.6,4.63
138943,2021-06-23 15:24:07+02:00,52.496896666666665,13.305593333333332,20.9,5.556
138947,2021-06-23 15:24:08+02:00,52.49689166666667,13.305571666666667,20.9,6.482
138951,2021-06-23 15:24:09+02:00,52.49688833333333,13.305543333333333,20.6,9.074800000000002
138956,2021-06-23 15:24:10+02:00,52.49688166666667,13.305501666666666,20.3,11.6676
138960,2021-06-23 15:24:11+02:00,52.496876666666665,13.305451666666666,20.2,14.0752
138963,2021-06-23 15:24:12+02:00,52.496871666666664,13.305396666666667,20.1,13.1492
138969,2021-06-23 15:24:13+02:00,52.496871666666664,13.305348333333333,20.1,9.4452
138973,2021-06-23 15:24:14+02:00,52.496865,13.305318333333334,19.5,5.926400000000001
138977,2021-06-23 15:24:15+02:00,52.496865,13.305298333333333,19.4,4.2596
138981,2021-06-23 15:24:16+02:00,52.49686333333333,13.305286666666667,19.5,0.0
138985,2021-06-23 15:24:17+02:00,52.49686333333333,13.305281666666666,19.2,0.0
138986,2021-06-23 15:24:18+02:00,52.49686333333333,13.305283333333334,18.7,0.0
138990,2021-06-23 15:24:19+02:00,52.49686166666667,13.305276666666666,19.5,0.0
138994,2021-06-23 15:24:20+02:00,52.49686166666667,13.305273333333334,19.3,0.0
138999,2021-06-23 15:24:21+02:00,52.496856666666666,13.305265,19.1,0.0
139004,2021-06-23 15:24:22+02:00,52.496856666666666,13.305265,19.1,0.0
139008,2021-06-23 15:24:23+02:00,52.496856666666666,13.305265,19.1,0.0
139012,2021-06-23 15:24:24+02:00,52.496856666666666,13.305265,19.1,0.0
139017,2021-06-23 15:24:25+02:00,52.49684833333333,13.305261666666667,19.1,0.0
139020,2021-06-23 15:24:26+02:00,52.496811666666666,13.305248333333333,20.1,12.964
139022,2021-06-23 15:24:27+02:00,52.496765,13.305236666666667,20.9,15.742
139029,2021-06-23 15:24:28+02:00,52.496715,13.305226666666666,21.4,18.149600000000003
139033,2021-06-23 15:24:29+02:00,52.496665,13.305221666666666,21.4,21.1128
139037,2021-06-23 15:24:30+02:00,52.496608333333334,13.305215,21.5,23.150000000000002
139041,2021-06-23 15:24:31+02:00,52.49654833333334,13.30521,21.7,24.631600000000002
139045,2021-06-23 15:24:32+02:00,52.496485,13.305205,21.8,26.2984
139048,2021-06-23 15:24:33+02:00,52.49641833333333,13.305196666666667,22.2,27.0392
139050,2021-06-23 15:24:34+02:00,52.49634833333333,13.305188333333334,22.4,29.0764
139054,2021-06-23 15:24:35+02:00,52.496273333333335,13.30518,22.5,30.743200000000005
139058,2021-06-23 15:24:36+02:00,52.49619666666667,13.305171666666666,22.6,30.743200000000005
139065,2021-06-23 15:24:37+02:00,52.496118333333335,13.305158333333333,22.6,30.372799999999998
139068,2021-06-23 15:24:38+02:00,52.496048333333334,13.305146666666667,22.6,28.1504
139071,2021-06-23 15:24:39+02:00,52.495981666666665,13.305138333333334,22.6,25.928
139075,2021-06-23 15:24:40+02:00,52.49592166666667,13.30513,22.6,22.224
139079,2021-06-23 15:24:41+02:00,52.49587,13.305123333333333,22.6,17.0384
139085,2021-06-23 15:24:42+02:00,52.49583833333333,13.305115,22.7,10.186
139087,2021-06-23 15:24:43+02:00,52.49581833333333,13.305111666666667,22.7,5.1856
139092,2021-06-23 15:24:44+02:00,52.495848333333335,13.305081666666666,25.2,0.0
139095,2021-06-23 15:24:45+02:00,52.49585833333333,13.305063333333333,27.2,0.0
139099,2021-06-23 15:24:46+02:00,52.495846666666665,13.305051666666667,27.9,0.0
139102,2021-06-23 15:24:47+02:00,52.495845,13.305048333333334,28.1,0.0
139108,2021-06-23 15:24:48+02:00,52.495841666666664,13.305046666666666,28.1,0.0
139113,2021-06-23 15:24:49+02:00,52.495835,13.305045,28.1,0.0
139114,2021-06-23 15:24:50+02:00,52.49581166666667,13.30504,28.4,9.4452
139118,2021-06-23 15:24:51+02:00,52.495783333333335,13.305031666666666,28.6,12.5936
139123,2021-06-23 15:24:52+02:00,52.495745,13.30503,28.8,15.742
139127,2021-06-23 15:24:53+02:00,52.4957,13.305028333333333,28.9,17.408800000000003
139131,2021-06-23 15:24:54+02:00,52.495646666666666,13.30502,29.2,18.52
139135,2021-06-23 15:24:55+02:00,52.495583333333336,13.30501,29.8,22.038800000000002
139139,2021-06-23 15:24:56+02:00,52.49552333333333,13.305003333333334,29.9,22.779600000000002
139145,2021-06-23 15:24:57+02:00,52.495468333333335,13.30499,30.2,20.9276
139146,2021-06-23 15:24:58+02:00,52.49541333333333,13.304983333333332,30.2,20.7424
139153,2021-06-23 15:24:59+02:00,52.49536,13.304976666666667,30.3,21.298000000000002
139155,2021-06-23 15:25:00+02:00,52.495305,13.30497,30.6,22.779600000000002
139158,2021-06-23 15:25:01+02:00,52.49524666666667,13.304961666666667,30.5,22.5944
139164,2021-06-23 15:25:02+02:00,52.49519333333333,13.304955,30.5,19.446
139166,2021-06-23 15:25:03+02:00,52.49514666666666,13.304948333333334,30.5,17.408800000000003
139170,2021-06-23 15:25:04+02:00,52.49510333333333,13.304943333333334,30.6,16.668
139177,2021-06-23 15:25:05+02:00,52.49506,13.304936666666666,30.4,17.2236
139180,2021-06-23 15:25:06+02:00,52.49501333333333,13.304933333333333,30.2,18.8904
139185,2021-06-23 15:25:07+02:00,52.49496666666667,13.304926666666667,30.2,19.446
139187,2021-06-23 15:25:08+02:00,52.49492166666667,13.304925,30.1,18.7052
139193,2021-06-23 15:25:09+02:00,52.494875,13.304918333333333,29.9,19.446
139196,2021-06-23 15:25:10+02:00,52.49483,13.304915,29.9,16.8532
139200,2021-06-23 15:25:11+02:00,52.49478666666667,13.304913333333333,30.0,15.371600000000003
139203,2021-06-23 15:25:12+02:00,52.494748333333334,13.304913333333333,30.4,14.2604
139208,2021-06-23 15:25:13+02:00,52.49471333333334,13.304915,30.7,12.964
139212,2021-06-23 15:25:14+02:00,52.49467833333333,13.304913333333333,30.7,14.816
139217,2021-06-23 15:25:15+02:00,52.494638333333334,13.30491,30.7,17.0384
139219,2021-06-23 15:25:16+02:00,52.494596666666666,13.304901666666666,31.0,17.408800000000003
139223,2021-06-23 15:25:17+02:00,52.494546666666665,13.304898333333334,31.2,20.7424
139226,2021-06-23 15:25:18+02:00,52.49449166666667,13.304886666666667,30.9,23.3352
139230,2021-06-23 15:25:19+02:00,52.494431666666664,13.304876666666667,31.0,25.002000000000002
139236,2021-06-23 15:25:20+02:00,52.494366666666664,13.304875,31.4,25.928
139240,2021-06-23 15:25:21+02:00,52.4943,13.30487,31.7,26.6688
139242,2021-06-23 15:25:22+02:00,52.494233333333334,13.304863333333333,31.8,26.1132
139248,2021-06-23 15:25:23+02:00,52.494168333333334,13.304856666666666,31.9,26.1132
139252,2021-06-23 15:25:24+02:00,52.49410666666667,13.30485,31.9,24.631600000000002
139254,2021-06-23 15:25:25+02:00,52.49404833333333,13.304843333333334,31.7,22.224
139260,2021-06-23 15:25:26+02:00,52.49399666666667,13.304838333333333,31.6,20.372
139262,2021-06-23 15:25:27+02:00,52.49395,13.304833333333333,31.5,18.149600000000003
139268,2021-06-23 15:25:28+02:00,52.49390833333333,13.304828333333333,31.5,16.4828
139271,2021-06-23 15:25:29+02:00,52.49387,13.304823333333333,31.4,13.7048
139274,2021-06-23 15:25:30+02:00,52.49384,13.30482,31.3,10.5564
139280,2021-06-23 15:25:31+02:00,52.49381833333333,13.304821666666667,31.1,7.2228
139284,2021-06-23 15:25:32+02:00,52.493806666666664,13.304821666666667,31.0,0.0
139288,2021-06-23 15:25:33+02:00,52.493805,13.304821666666667,30.8,0.0
